"bin","ID","time_start_sec","time_end_sec","Distance_m","Mean_speed_m_s","Max_speed_m_s","Time_immobile_s","Immobile_episodes","Absolute_turn_angle_deg","Meander_deg_per_m","Bottom_entries","Bottom_time_s","Middle_entries","Middle_time_s","Top_entries","Top_time_s","Mean_dist_from_bottom_m","Acceleration_episodes_500ms","Acceleration_time_s","Tortuosity_episodes_1s","Tortuosity_time_s","Zone_count","IM_time_s","IM_episodes","NB_time_s","NB_episodes","HS_time_s","HS_episodes","TR_time_s","TR_episodes"
2,64,30,60,0.733724074963029,0.0244574691654343,0.0579016730662033,0,0,556.089673566708,757.900268700775,1,9,5,13.0333333333333,5,7.96666666666667,0.0497647054359608,0,0,0,0,3,2.96666666666667,3,25.8666666666667,6,0.6,1,0.566666666666667,1
3,64,60,90,0.697032408793441,0.023234413626448,0.0638129598187132,0,0,555.768558898023,797.335320261587,3,16.6333333333333,4,7.93333333333333,0,4.8,0.03320444134329,0,0,0,0,3,1.2,2,27.2333333333333,6,0.7,1,0.866666666666667,0
4,64,90,120,0.929763479220416,0.0309921159740139,0.0667686231722265,0,0,620.762565037169,667.656429738091,3,8.13333333333333,6,11.6333333333333,3,10.2333333333333,0.0502819053201827,0,0,0,0,3,0,0,28.1333333333333,5,1.06666666666667,2,0.8,2
5,64,120,150,1.08822757285422,0.0362742524284741,0.0655285743799017,0,0,1006.44163945408,924.844825255044,4,9.13333333333333,6,16.3333333333333,3,3.8,0.0415208158174035,0,0,0,0,3,0,0,29.1333333333333,3,0.666666666666667,1,0.2,0
6,64,150,180,1.04377195884909,0.0347923986283029,0.0576116113253158,0,0,444.615951002492,425.970392510589,1,6.9,5,8.03333333333333,3,15.0666666666667,0.0556275930264121,0,0,0,0,3,0,0,28.3333333333333,4,0.333333333333333,1,1.33333333333333,2
7,64,180,210,1.28658597574585,0.0428861991915282,0.0792380016727552,0,0,1123.80850247647,873.481076012032,1,5.06666666666667,5,18,4,6.93333333333333,0.0491189797036689,1,0.566666666666667,0,0,3,0,0,29.2666666666667,4,0.4,0,0.333333333333333,1
8,64,210,240,1.57713216341094,0.0525710721136981,0.0859984686242349,0,0,1948.02745759603,1235.17071225213,3,7.43333333333333,8,14.5333333333333,6,6.96666666666667,0.0464619778051671,0,0,1,0.566666666666667,3,0,0,26.7,5,3.3,3,0,0
9,64,240,270,0.0651697143269623,0.0325848571634811,0.0611199156544599,0,0,138.754930511443,2129.13209677883,0,2,0,0,0,0,0.00799671039915921,0,0,0,0,3,0,0,1.96666666666667,1,0,0,0,0
1,65,0,30,0,0,0.0112858296087387,29.3,1,0,NA,0,29.5,0,0,0,0,0.000647590968260294,0,0,0,0,3,25.2,4,3.86666666666667,4,0.933333333333333,1,0,0
2,65,30,60,0,0,0.0048726368143623,30,0,0,NA,0,27.5,0,0,0,0,0.000311263229892769,0,0,0,0,3,30,1,0,0,0,0,0,0
3,65,60,90,1.50890333869925,0.0502967779566416,0.174284115673424,10.1333333333333,0,2507.73045096242,1661.95566451872,2,21.8333333333333,4,7.63333333333333,1,0.533333333333333,0.0221722818347545,9,9.16666666666667,1,0.6,3,8.83333333333333,1,18.8666666666667,5,2.3,2,0,0
4,65,90,120,1.22538943098672,0.0408463143662239,0.0954293686780742,0,0,1701.62007285097,1388.63615910314,2,5.83333333333333,6,14.2666666666667,4,9.9,0.0538345635989515,1,0.6,2,1.06666666666667,3,0,0,27.2333333333333,6,2.53333333333333,3,0.233333333333333,0
5,65,120,150,0.652052110114542,0.0217350703371514,0.0546737559605922,0,0,1349.19957511926,2069.15912730082,5,12.6666666666667,5,11.3,1,6.03333333333333,0.0432891452244987,0,0,1,0.5,3,0,0,26.8666666666667,4,1.83333333333333,2,1.3,3
6,65,150,180,0.349670388893838,0.0116556796297946,0.0546491678317889,0,0,707.488035052227,2023.2998204118,0,26.4,1,1.16666666666667,1,2.43333333333333,0.0218801952095,0,0,0,0,3,0.533333333333333,1,25.3333333333333,7,3.2,3,0.933333333333333,1
7,65,180,210,0.645548170907436,0.0215182723635812,0.0562939733698971,0,0,941.784053836663,1458.89043804866,4,8.9,6,11.5666666666667,1,9.53333333333333,0.0504790759831861,0,0,0,0,3,0,0,26.5333333333333,6,1.9,3,1.56666666666667,3
8,65,210,240,0.603934594496253,0.0201311531498751,0.0539906931916992,0,0,875.01962909305,1448.86488879299,2,15.7666666666667,3,8.63333333333333,1,5.6,0.0376896690793782,0,0,2,1.06666666666667,3,0,0,26.9666666666667,6,0.766666666666667,1,2.26666666666667,4
9,65,240,270,0.757914484595047,0.0252638161531682,0.0702840694125753,0,0,1175.61910286891,1551.12367788701,2,6.9,5,11.1,3,12,0.0558023799926197,0,0,2,1.36666666666667,3,0,0,25.5666666666667,5,2.96666666666667,3,1.46666666666667,2
10,65,270,300,1.06165603265518,0.0353885344218394,0.0822395626026564,0,0,1637.01674014266,1541.94644008052,4,5.7,6,11.8666666666667,3,12.4333333333333,0.0572595032925076,0,0,1,0.633333333333333,3,0,0,26.6333333333333,5,2.2,3,1.16666666666667,2
1,66,0,30,1.17262641121573,0.0390875470405244,0.0916391756630949,0,0,1702.52177398963,1451.88762397439,0,28.3,0,0,0,0,0.00900499269324537,0,0,0,0.633333333333333,3,0,0,28.4333333333333,3,1.56666666666667,2,0,0
2,66,30,60,1.0773151292564,0.0359105043085467,0.065826808830461,0,0,899.592541753524,835.031939423753,1,24.3333333333333,2,5.66666666666667,0,0,0.0192245506354183,1,0.5,0,0,3,0,0,28.9333333333333,3,0.6,1,0.466666666666667,1
3,66,60,90,0.985481483497531,0.032849382783251,0.103160664320973,0,0,2265.25653456552,2298.62922084136,4,24.3,3,5.7,0,0,0.0199875028493271,1,0.6,4,2.06666666666667,3,0,0,26.2666666666667,5,2.03333333333333,3,1.7,3
4,66,90,120,1.09291933932518,0.0364306446441726,0.0768411435874701,0,0,2803.16763447542,2564.84402243832,4,7.63333333333333,7,15.6666666666667,3,6.7,0.0487835154864344,0,0,4,3.2,3,0,0,19.6666666666667,10,4.36666666666667,6,5.96666666666667,6
5,66,120,150,1.08609801350627,0.0362032671168756,0.0706640522078344,0,0,1908.62865093103,1757.32634365969,1,24,2,3.93333333333333,1,2.06666666666667,0.0227755131826504,0,0,5,2.66666666666667,3,0,0,27.5333333333333,5,2.06666666666667,3,0.4,1
6,66,150,180,0.955224905201143,0.0318408301733714,0.0632397107021538,0,0,2425.30487902839,2538.98832183159,4,21.1,4,8.9,0,0,0.024553605687931,0,0,2,1.16666666666667,3,0,0,23.5333333333333,8,5.63333333333333,5,0.833333333333333,1
7,66,180,210,0.90682796791512,0.030227598930504,0.0621013572195989,0,0,1830.47606622848,2018.5483145573,2,14.3,5,11.3,3,4.4,0.0358196689401115,0,0,0,0,3,0,0,24.8,9,3,4,2.2,4
8,66,210,240,1.30590684272426,0.0435302280908088,0.0929106314617954,0,0,2098.37921483222,1606.83683259885,1,16.0666666666667,5,4.73333333333333,4,7.9,0.0357836739218703,2,1.03333333333333,4,2.96666666666667,3,0,0,24.8666666666667,9,3.66666666666667,5,1.46666666666667,2
9,66,240,270,1.06493252214268,0.0354977507380893,0.0710819947064996,0,0,2058.16515095571,1932.67189062328,2,12.3666666666667,6,8.86666666666667,4,8.76666666666667,0.0436057769791962,0,0,1,1.23333333333333,3,0,0,26.5333333333333,6,1.96666666666667,2,1.5,3
10,66,270,300,1.18976909347481,0.0396589697824938,0.0770660695011025,0,0,1933.6048073515,1625.1933404189,3,13.1333333333333,7,9.96666666666667,4,6.9,0.0421536721136337,0,0,2,1.36666666666667,3,0,0,23.6666666666667,7,2.06666666666667,4,4.26666666666667,4
1,67,0,30,0.856184998370574,0.0285394999456858,0.0674707086141169,0,0,1997.82343721597,2333.40159079881,0,30,0,0,0,0,0.0112713623054523,0,0,1,0.5,3,0,0,28.7,3,1.3,2,0,0
2,67,30,60,1.36374123138245,0.0454580410460815,0.0849048049206395,0,0,2018.60033648347,1480.1930821122,0,29.7,0,0,0,0,0.00899104059154029,0,0,1,0.666666666666667,3,0,0,29.6,2,0.4,1,0,0
3,67,60,90,1.5832864374992,0.0527762145833067,0.147119776347965,0,0,2761.25546468236,1744.00247439987,0,29.7333333333333,0,0,0,0,0.00572137881439132,3,1.93333333333333,0,0,3,0,0,27.8666666666667,4,2.13333333333333,3,0,0
4,67,90,120,1.29173666874145,0.0430578889580482,0.209246174076547,11.7,1,2488.97852078132,1926.84668710873,0,27.5666666666667,0,0,0,0,0.00294566795699677,6,5.06666666666667,0,0,3,12.1666666666667,1,15.7666666666667,4,2.06666666666667,2,0,0
5,67,120,150,0,0,0.003547600696744,30,0,0,NA,0,30,0,0,0,0,0.00106441333487119,0,0,0,0,3,30,1,0,0,0,0,0,0
6,67,150,180,0,0,0.00387021721138351,30,0,0,NA,0,30,0,0,0,0,0.00104384845042089,0,0,0,0,3,30,1,0,0,0,0,0,0
7,67,180,210,0,0,0.00216585168136084,30,0,0,NA,0,30,0,0,0,0,0.00102184600855573,0,0,0,0,3,30,1,0,0,0,0,0,0
8,67,210,240,0,0,0.00180915763931907,30,0,0,NA,0,30,0,0,0,0,0.00105605135784611,0,0,0,0,3,30,1,0,0,0,0,0,0
9,67,240,270,0,0,0.00223968544058696,30,0,0,NA,0,30,0,0,0,0,0.00108133630457776,0,0,0,0,3,30,1,0,0,0,0,0,0
10,67,270,300,0,0,0.00277148882833416,30,0,0,NA,0,30,0,0,0,0,0.00123749200271185,0,0,0,0,3,30,1,0,0,0,0,0,0
1,68,0,30,0.379059831623507,0.0126353277207836,0.0611108697042763,0,0,1854.06381628766,4891.21679906502,3,21.5666666666667,4,8.43333333333333,0,0,0.0283110061333193,0,0,2,1.03333333333333,3,0,0,24.0333333333333,7,4.53333333333333,5,1.43333333333333,2
2,68,30,60,0.350781812552829,0.0116927270850943,0.059623004639302,0,0,970.431968608568,2766.48313533193,4,6.06666666666667,7,21.6333333333333,4,2.3,0.0477002603876023,0,0,0,0,3,0.866666666666667,1,24.3333333333333,10,3,4,1.8,3
3,68,60,90,0.969693679721161,0.032323122657372,0.0972781635549556,0,0,3051.23609445993,3146.59789814998,2,26.0333333333333,2,2.5,0,0.333333333333333,0.0176135049783935,0,0,1,0.5,3,0.266666666666667,0,25.9333333333333,8,2.83333333333333,5,0.966666666666667,2
4,68,90,120,1.37311913433453,0.0457706378111509,0.0740303420148576,0,0,2171.07843785424,1581.12896657466,3,26.8333333333333,3,3.06666666666667,0,0,0.0175854775768972,0,0,3,2.26666666666667,3,0,0,24.1333333333333,7,3.56666666666667,3,2.3,4
5,68,120,150,1.39145522111925,0.046381840703975,0.07153444335546,0,0,2299.20669182823,1652.37562584214,6,22.3,7,7.1,1,0.6,0.025315969043754,1,0.5,4,2.26666666666667,3,0,0,23.9333333333333,8,3.7,4,2.36666666666667,3
6,68,150,180,1.20565770002118,0.040188590000706,0.0689566512253164,0,0,1929.90419747923,1600.70656658629,4,15.9,7,11.0666666666667,3,3.03333333333333,0.0343463716286107,0,0,3,1.66666666666667,3,0,0,26.6,7,1.23333333333333,2,2.16666666666667,4
7,68,180,210,1.36352336926412,0.0454507789754707,0.079474221560359,0,0,2505.81075857952,1837.74683666176,4,16.5,7,11.1333333333333,3,1.9,0.033735293151932,0,0,2,1.46666666666667,3,0,0,23,9,5.26666666666667,7,1.73333333333333,3
8,68,210,240,1.37798765844139,0.0459329219480462,0.0854295936289878,0,0,3076.34363666013,2232.48997755156,4,12.6333333333333,10,13.0333333333333,5,4.33333333333333,0.0375890387422439,1,1.16666666666667,3,2.4,3,0,0,19.4,9,6.03333333333333,6,4.56666666666667,5
9,68,240,270,1.49459586795534,0.0498198622651779,0.0893774864568443,0,0,2334.29345417344,1561.82249946057,4,17.6,7,10.9666666666667,3,1.43333333333333,0.0322742667889256,2,1.73333333333333,6,4.6,3,0,0,23.6333333333333,9,3.43333333333333,3,2.93333333333333,4
10,68,270,300,1.5353779958715,0.0511792665290502,0.0849629495311224,0,0,2239.05656917128,1458.30966393416,2,22.0333333333333,2,6.66666666666667,0,0,0.0204496038525166,1,0.5,3,2.06666666666667,3,0,0,23.6666666666667,8,4.06666666666667,4,2.26666666666667,3
1,69,0,30,1.9484510264611,0.0649483675487034,0.156208782863633,0,0,3052.40184359991,1566.57868334719,4,28.1666666666667,4,1.83333333333333,0,0,0.0197528484122038,7,5.63333333333333,5,2.66666666666667,3,0,0,26.7333333333333,4,3.26666666666667,3,0,0
2,69,30,60,1.85184558132594,0.0617281860441979,0.217514698602444,4.66666666666667,2,3406.85871452038,1839.70993525337,2,22.9,3,4.56666666666667,1,1.13333333333333,0.0160189032814198,13,12.3,6,4.56666666666667,3,8.56666666666667,1,15.2333333333333,7,6.2,6,0,0
3,69,60,90,0.50039371432308,0.016679790477436,0.150338751533814,5.66666666666667,1,958.826121692262,1916.14341716769,0,29.6666666666667,0,0,0,0,0.00716247330183572,1,1.1,1,0.5,3,14.6333333333333,4,12.5666666666667,7,2.8,3,0,0
4,69,90,120,1.34336001752012,0.0447786672506708,0.197575781305659,2.1,1,2798.92858624562,2083.52827964354,4,21.5666666666667,5,7.06666666666667,1,1.36666666666667,0.02614839300068,9,6.5,1,0.533333333333333,3,8.93333333333333,3,13.2666666666667,11,7.13333333333333,6,0.666666666666667,1
5,69,120,150,0.240862170856205,0.00802873902854017,0.0980852811566515,6.46666666666667,2,502.479884990615,2086.17186835286,5,20.5,5,9.5,0,0,0.0281181833530767,0,0,0,0,3,19.7333333333333,6,8.56666666666667,7,1.26666666666667,2,0.433333333333333,1
6,69,150,180,0.57408306126199,0.0191361020420663,0.160483392028235,4.53333333333333,2,1408.09309975988,2452.76893671887,3,16.9333333333333,4,10.6333333333333,1,1.5,0.0293819004017408,4,2.03333333333333,0,0,3,14.5,3,14.2,6,1.3,2,0,0
7,69,180,210,0.67490367652685,0.0224967892175617,0.194345499889945,0,0,1540.43691847069,2282.4544776493,2,18.8333333333333,5,7.8,2,3.03333333333333,0.0293994674621429,3,3.76666666666667,1,0.6,3,17.0333333333333,5,8.76666666666667,8,3.03333333333333,2,1.16666666666667,2
8,69,210,240,1.42940841713603,0.0476469472378675,0.18119966649256,0,0,4316.14423463249,3019.53184470563,4,15.2333333333333,6,6.46666666666667,3,8.3,0.0405653453186341,5,4.3,5,3.93333333333333,3,4.03333333333333,3,14.1666666666667,9,9.73333333333333,6,2.06666666666667,3
9,69,240,270,2.29864613301183,0.0766215377670611,0.168854977452715,0,0,5397.93715746831,2348.31150386579,6,7.3,17,10,11,12.4666666666667,0.0565536885850312,13,12.4666666666667,6,4.76666666666667,3,0,0,11.2666666666667,7,14.8,7,3.93333333333333,3
10,69,270,300,1.4383498364355,0.0479449945478502,0.156331550662414,0,0,2991.06680692934,2079.51273825133,3,21.5666666666667,8,3.36666666666667,5,4.93333333333333,0.0288502843041926,6,5.3,4,2.83333333333333,3,4.33333333333333,2,17.2666666666667,7,8.13333333333333,5,0.266666666666667,0
1,70,0,30,2.19254280223715,0.0730847600745716,0.208902470205614,0,0,4388.97994955765,2001.77617744994,2,25.2666666666667,2,4.73333333333333,0,0,0.0244504859006494,17,11.6,2,1.06666666666667,3,0,0,18.9333333333333,10,11.0666666666667,10,0,0
2,70,30,60,2.5648022899032,0.0854934096634399,0.182810972762541,0,0,3609.61061118639,1407.36407846962,5,25.3,6,4.23333333333333,1,0.466666666666667,0.026264705173298,19,16.2666666666667,1,0.7,3,0,0,22.9333333333333,9,6.7,8,0.366666666666667,0
3,70,60,90,2.11935423024239,0.0706451410080798,0.167375135126256,0,0,2892.22900834502,1364.67465753199,1,28.8333333333333,1,1.16666666666667,0,0,0.020722265951974,13,10.2,0,0,3,0,0,23.7666666666667,11,5.7,7,0.533333333333333,1
4,70,90,120,2.40036057342134,0.0800120191140448,0.202170535746689,0,0,5091.97657626496,2121.33819920527,9,20.5,12,7.53333333333333,3,1.96666666666667,0.0304425524447894,11,8.16666666666667,8,6.4,3,0,0,15.1333333333333,12,14.0333333333333,9,0.833333333333333,2
5,70,120,150,2.13197414279003,0.0710658047596676,0.310948651110033,0,0,6922.93542499977,3247.19483508369,2,27.1666666666667,3,1.16666666666667,1,1.33333333333333,0.0166541861557223,12,9.93333333333333,9,6.76666666666667,3,0,0,10.8,7,18.6,10,0.6,1
6,70,150,180,2.30376892025589,0.0767922973418631,0.222973243294303,0,0,8634.51469702575,3747.99513141564,10,19.8666666666667,16,6.73333333333333,6,3.4,0.0306556738979814,16,12.5666666666667,10,6.46666666666667,3,0,0,10.2,7,19.8,6,0,0
7,70,180,210,2.24557411754845,0.0748524705849482,0.145953922708913,0,0,5549.27311571985,2471.20461193155,5,18.9,12,4.2,6,6.53333333333333,0.0314708267340027,10,8.96666666666667,5,3.33333333333333,3,0,0,11.4333333333333,6,14.9666666666667,8,3.6,6
8,70,210,240,2.52741937469568,0.084247312489856,0.163467649737785,0,0,7173.42630124383,2838.24139874197,8,5.1,20,12.1666666666667,12,12.7333333333333,0.0596387694801961,12,9.83333333333333,7,7.16666666666667,3,0,0,5.76666666666667,7,22.5666666666667,13,1.66666666666667,3
9,70,240,270,2.30341874924068,0.0767806249746893,0.132889372738936,0,0,6017.99020799567,2612.63402930079,5,13.5666666666667,13,5.36666666666667,9,9.1,0.0395149634675653,10,8,9,6.53333333333333,3,0,0,8.56666666666667,8,18.8,10,2.63333333333333,3
10,70,270,300,2.28088671629006,0.0760295572096688,0.140835824786498,0,0,7466.39020806728,3273.45946413841,2,3.03333333333333,17,9.6,14,17,0.0657381243091478,8,5.26666666666667,12,14.2,3,0,0,6.7,4,23,5,0.3,0
1,71,0,30,0.0568520702786449,0.00189506900928816,0.0527141357133725,24.9333333333333,1,95.0193781933359,1671.34420483941,0,26.7333333333333,1,0.633333333333333,0,0,0.00237401827628156,0,0,0,0,3,27.1666666666667,1,2.43333333333333,2,0,0,0.4,1
2,71,30,60,1.01190496455873,0.033730165485291,0.0646573068488782,0,0,738.267862872734,729.582212490356,0,0,0,0.433333333333333,1,23.9,0.0973555275141844,0,0,0,0,3,0.733333333333333,2,26.4,9,0,0,2.86666666666667,5
3,71,60,90,1.01997434444817,0.033999144814939,0.0632034525426164,0,0,504.37356009547,494.496320266122,0,0,0,0,0,24.7666666666667,0.0980575764605555,0,0,0,0,3,0,0,29.7666666666667,2,0,0,0.233333333333333,0
4,71,90,120,0.915162440075703,0.0305054146691901,0.0577550141339466,0,0,583.803133837811,637.922961293645,0,0,0,0,0,25.3666666666667,0.0982102933866139,0,0,0,0,3,0,0,27.9,5,0,0,2.1,3
5,71,120,150,0.781849968328981,0.026061665610966,0.0565822377782825,0,0,385.426407918343,492.967223292341,0,0,0,0,0,27.1,0.0979381437901088,0,0,0,0,3,0.6,1,28.3333333333333,4,0,0,1.06666666666667,2
6,71,150,180,1.26197661835744,0.0420658872785813,0.086579572808371,0,0,1121.69222526835,888.837565570998,1,8,2,1.76666666666667,1,17.4666666666667,0.0711957211976781,1,0.633333333333333,0,0,3,0,0,28.2,6,0.4,1,1.4,2
7,71,180,210,1.00033773411679,0.0333445911372263,0.053401861868653,0,0,588.571522378876,588.372808807951,0,0,0,0,0,24.7666666666667,0.0982578196807454,0,0,0,0,3,0,0,27.9666666666667,5,0,0,2.03333333333333,4
8,71,210,240,1.04785865129514,0.034928621709838,0.0780360055925318,0,0,607.702210476224,579.946741600225,1,6.93333333333333,1,0.766666666666667,0,15.4666666666667,0.0745698733038014,1,0.566666666666667,0,0,3,0.3,0,28.3333333333333,6,0.133333333333333,0,1.23333333333333,2
9,71,240,270,1.52413185094457,0.0508043950314857,0.113272326775828,0,0,1594.38772694931,1046.09566814131,1,6.43333333333333,4,1.83333333333333,3,19,0.0749415417587548,5,3.26666666666667,1,0.666666666666667,3,0,0,24.6,10,1.56666666666667,3,3.83333333333333,6
10,71,270,300,1.23189249756341,0.0410630832521136,0.0832569373364115,0,0,1112.46929843631,903.057126037124,1,5.56666666666667,3,1.96666666666667,2,18.4,0.0775664977693996,2,1.33333333333333,0,0,3,0,0,23.7,6,0.733333333333333,1,5.56666666666667,7
1,72,0,30,1.46218715372728,0.0487395717909094,0.151365844393316,0,0,2445.7304357631,1672.65211537979,4,10.5333333333333,6,6.36666666666667,2,13.1,0.0537614165306888,2,1.4,1,0.866666666666667,3,0,0,22.2666666666667,12,4.46666666666667,4,3.26666666666667,5
2,72,30,60,1.37557260575618,0.0458524201918727,0.083919210235854,0,0,1888.54491372853,1372.91547231006,3,20.2333333333333,6,5.1,3,4.66666666666667,0.0328514101460265,0,0,1,0.5,3,0,0,25.4666666666667,9,3.4,6,1.13333333333333,2
3,72,60,90,1.43600544547054,0.0478668481823514,0.0802304050629353,0,0,1638.78992726765,1141.21428469281,3,5.26666666666667,8,10.4333333333333,5,14.3,0.0639731725004064,1,0.5,0,0,3,0,0,25.2333333333333,9,0.833333333333333,2,3.93333333333333,5
4,72,90,120,1.24013159600709,0.0413377198669029,0.0847786410828682,0,0,1251.67304967438,1009.30663625091,4,11.8333333333333,9,8.13333333333333,5,10.0333333333333,0.0500860541167932,2,1.16666666666667,1,0.533333333333333,3,0,0,24.4,7,2.2,1,3.4,5
5,72,120,150,1.21348698275976,0.0404495660919919,0.116472456282207,0,0,1663.28649840458,1370.66694742936,1,26.7333333333333,2,1.96666666666667,1,1.3,0.018971858213165,1,0.666666666666667,1,0.5,3,0,0,28.9333333333333,4,0.333333333333333,1,0.733333333333333,2
6,72,150,180,1.20546588675258,0.0401821962250859,0.123714961538867,0,0,1568.9642023144,1301.54176866926,1,21.7666666666667,2,1.53333333333333,1,6.03333333333333,0.0272355024168545,2,1.26666666666667,0,0,3,0,0,28.5333333333333,3,0.933333333333333,1,0.533333333333333,0
7,72,180,210,1.1030398679897,0.0367679955996566,0.10539288377515,0,0,1251.38849092436,1134.49071718961,1,28.8666666666667,1,0.6,0,0,0.0144823355065571,2,1.3,1,0.5,3,0.266666666666667,0,27.9333333333333,5,0.933333333333333,1,0.866666666666667,2
8,72,210,240,1.08735963863072,0.0362453212876907,0.0682900960487444,0,0,1631.27203792476,1500.21389425394,0,29.8333333333333,0,0,0,0,0.0093444345481573,1,0.6,1,0.5,3,0,0,30,1,0,0,0,0
9,72,240,270,1.34234002678219,0.0447446675594063,0.115513647634059,0,0,1774.98836034199,1322.30904608941,0,28.3666666666667,0,0,0,0,0.00567592297189915,5,3.43333333333333,1,0.5,3,0,0,29.5666666666667,2,0.433333333333333,1,0,0
10,72,270,300,1.46741698290291,0.0489138994300969,0.108899668728049,0,0,1744.26716863959,1188.66497318915,3,22.6,3,7.4,0,0,0.0267076907658398,4,2.3,2,1.06666666666667,3,0,0,27.8,4,1.76666666666667,2,0.433333333333333,1
1,73,0,30,2.2126456873649,0.0737548562454966,0.121897605182666,0,0,2404.22003798499,1086.58157594506,0,30,0,0,0,0,0.00854306104922952,12,13.3333333333333,0,0,3,0,0,29.3,3,0.7,1,0,0
2,73,30,60,2.6009408807196,0.0866980293573199,0.156052648603789,0,0,3539.16627450421,1360.72538239509,0,30,0,0,0,0,0.00692232595725765,13,12.1,0,0,3,0,0,26.8,5,3.2,5,0,0
3,73,60,90,2.54874865001477,0.0849582883338258,0.213009461048056,0,0,4680.24266398925,1836.29039448913,0,30,0,0,0,0,0.00889417279605978,19,16.3666666666667,0,0,3,0,0,18.7333333333333,8,11.2666666666667,9,0,0
4,73,90,120,2.98511446275245,0.0995038154250816,0.192579120783039,0,0,4486.50500125093,1502.95911839646,0,30,0,0,0,0,0.00735930485316686,21,19.2333333333333,3,1.5,3,0,0,22.2333333333333,10,7.76666666666667,8,0,0
5,73,120,150,2.19192359375437,0.0730641197918124,0.190084204543109,0,0,3550.95826261617,1620.01917983556,0,29.3666666666667,0,0,0,0,0.00420032892161842,12,11.6333333333333,3,1.53333333333333,3,2.2,1,22.0666666666667,7,5.73333333333333,7,0,0
6,73,150,180,0,0,0.00903867545360063,27.9333333333333,0,0,NA,0,30,0,0,0,0,0.00403258996158814,0,0,0,0,3,29.4333333333333,2,0.566666666666667,1,0,0,0,0
7,73,180,210,0.482494048227182,0.0160831349409061,0.117801762824785,13.2333333333333,0,624.434046771254,1294.17979157587,0,29.8666666666667,0,0,0,0,0.0042429634534028,2,1.4,0,0,3,17.1333333333333,3,12.1666666666667,4,0.7,1,0,0
8,73,210,240,1.10098859835929,0.0366996199453098,0.116494510398704,0,0,1213.67423515526,1102.34950385852,0,29.2333333333333,0,0,0,0,0.00260479351429314,0,0,0,0,3,1,2,27.8,5,1.2,2,0,0
9,73,240,270,1.26810631667717,0.0422702105559056,0.147838668975166,0,0,1320.21890492772,1041.0948100843,0,29.0333333333333,0,0,0,0,0.0035309785393864,2,1.36666666666667,0,0,3,0,0,29.4333333333333,2,0.566666666666667,1,0,0
10,73,270,300,1.50276802271404,0.0500922674238012,0.116051145273421,0,0,1660.29128447802,1104.82207458706,0,29.5,0,0,0,0,0.0041165736060274,3,2.4,0,0,3,0,0,28.2666666666667,3,1.73333333333333,3,0,0
1,74,0,30,0.201719106237054,0.00672397020790179,0.109650425646362,25.3,1,116.489668322668,577.484555110874,0,29.3,0,0,0,0,0.001851978479575,2,1.53333333333333,0,0,3,26.8666666666667,2,3.13333333333333,1,0,0,0,0
2,74,30,60,0,0,0.00313867377262057,30,0,0,NA,0,30,0,0,0,0,0.00279858813700919,0,0,0,0,3,30,1,0,0,0,0,0,0
3,74,60,90,0.601479210244746,0.0200493070081582,0.167432538578081,9,0,1640.9871975401,2728.2525639953,0,28.7333333333333,0,0,0,0,0.00494520668125392,4,2.56666666666667,2,2.33333333333333,3,11.9,3,10.4666666666667,9,7.3,5,0.333333333333333,1
4,74,90,120,2.31000484259975,0.0770001614199916,0.198282290074515,0,0,6184.07364697172,2677.08254672401,0,29.5,0,0,0,0,0.00595720833239002,15,11.2,7,5.6,3,0,0,18.4666666666667,11,11.5333333333333,10,0,0
5,74,120,150,1.6368756664669,0.0545625222155632,0.134264346392654,0,0,3063.82312009691,1871.75066675039,0,30,0,0,0,0,0.00650701817804908,4,3.93333333333333,1,0.5,3,0,0,28.2333333333333,3,1.76666666666667,2,0,0
6,74,150,180,1.53435657728532,0.0511452192428442,0.132346488191217,0,0,2396.56616212222,1561.93560062966,1,29.8333333333333,1,0.166666666666667,0,0,0.0153322149860889,5,3.6,0,0,3,0,0,29.3666666666667,2,0.633333333333333,1,0,0
7,74,180,210,1.21909607802658,0.0406365359342194,0.198820159556424,0,0,2134.37725002827,1750.78674150384,3,23.6,4,5.26666666666667,1,1.13333333333333,0.024658855134905,5,3.6,2,1.26666666666667,3,0.5,1,27.7,4,1.8,2,0,0
8,74,210,240,1.29368005781084,0.0431226685936945,0.140089202772932,0,0,1917.70490855506,1482.3641262587,2,28.2,2,1.26666666666667,0,0,0.0156167236984623,1,0.766666666666667,2,1.16666666666667,3,0,0,26.1666666666667,5,2.73333333333333,3,1.1,2
9,74,240,270,1.51186933501445,0.0503956445004815,0.211120087143324,0,0,2580.22802476075,1706.6475025344,4,26.2333333333333,4,3.76666666666667,0,0,0.0197446924260266,6,4.43333333333333,2,1.6,3,0,0,23.3333333333333,8,4.06666666666667,5,2.6,4
10,74,270,300,2.47859966409583,0.0826199888031943,0.204671001328251,0,0,6956.04721377248,2806.44240961357,9,19.3,13,8.03333333333333,3,2.66666666666667,0.0322828937209917,17,13.9333333333333,6,9.66666666666667,3,0,0,12.4,5,16.6,6,1,1
1,75,0,30,1.81243347843315,0.0604144492811051,0.111217971505668,0,0,2557.32012267827,1410.98702551504,2,26.5666666666667,2,3.43333333333333,0,0,0.0189109249412645,10,7.76666666666667,1,0.6,3,0,0,30,1,0,0,0,0
